Transaction_ID,Account_ID,Date,Transaction_Type,Amount,Transaction_Fee
101753,5254,3/15/2022 1:00,Payment,24618.85,126.49
101754,5569,3/15/2022 2:00,Payment,18094.12,144.81
101755,5111,3/15/2022 3:00,Transfer,12949.9,86.74
101756,5984,3/15/2022 4:00,Transfer,34886.25,615.42
101757,6336,3/15/2022 5:00,Payment,38589.53,342.58
101758,5997,3/15/2022 6:00,Payment,12617.08,116.97
101759,5460,3/15/2022 7:00,Deposit,2947.65,57.18
101760,5707,3/15/2022 8:00,Withdrawal,42513.26,454.31
101761,5886,3/15/2022 9:00,Withdrawal,993.01,5.11
101762,6485,3/15/2022 10:00,Transfer,46887.07,434.07
101763,6115,3/15/2022 11:00,Payment,31567.18,214.33
101764,6075,3/15/2022 12:00,Deposit,16431.41,107.5
101765,5519,3/15/2022 13:00,Transfer,12700.66,78.27
101766,5811,3/15/2022 14:00,Deposit,945.78,13.15
101767,6121,3/15/2022 15:00,Payment,12155.84,95.3
101768,5235,3/15/2022 16:00,Payment,7317.55,76.24
101769,6397,3/15/2022 17:00,Payment,30802.23,552.29
101770,5926,3/15/2022 18:00,Withdrawal,8744.01,99.38
101771,5556,3/15/2022 19:00,Payment,26667.18,499.62
101772,5648,3/15/2022 20:00,Transfer,29710.76,370.47
101773,5233,3/15/2022 21:00,Withdrawal,15253.06,167.52
101774,6055,3/15/2022 22:00,Deposit,2235.71,36.34
101775,6312,3/15/2022 23:00,Transfer,2344.07,14.29
101776,5578,3/16/2022 0:00,Transfer,1804.19,11.44
101777,5541,3/16/2022 1:00,Deposit,37086.67,548.13
101778,5113,3/16/2022 2:00,Withdrawal,16241.48,199.84
101779,5203,3/16/2022 3:00,Transfer,39916.86,672.85
101780,6052,3/16/2022 4:00,Transfer,21870.77,409.95
101781,5642,3/16/2022 5:00,Transfer,22923.41,248.16
101782,5473,3/16/2022 6:00,Withdrawal,25887.69,361.03
101783,5696,3/16/2022 7:00,Withdrawal,35795.06,447.81
101784,5252,3/16/2022 8:00,Withdrawal,14038.39,276.9
101785,5904,3/16/2022 9:00,Transfer,6518.57,113.86
101786,5385,3/16/2022 10:00,Payment,28024.84,523.39
101787,5061,3/16/2022 11:00,Deposit,16685.39,147.08
101788,5514,3/16/2022 12:00,Payment,22403.32,371.62
101789,5429,3/16/2022 13:00,Withdrawal,32523.86,292.13
101790,5579,3/16/2022 14:00,Transfer,24959.22,202.95
101791,6164,3/16/2022 15:00,Transfer,31203.8,597.99
101792,5742,3/16/2022 16:00,Payment,27437.9,145.13
101793,6323,3/16/2022 17:00,Payment,37119.92,723.13
101794,5674,3/16/2022 18:00,Deposit,35443.86,256.58
101795,5310,3/16/2022 19:00,Transfer,26942.4,465.88
101796,5470,3/16/2022 20:00,Payment,34105.7,311.69
101797,6416,3/16/2022 21:00,Deposit,43741.2,448.81
101798,6468,3/16/2022 22:00,Withdrawal,21897.43,180.68
101799,5808,3/16/2022 23:00,Payment,20931.77,288.5
101800,5171,3/17/2022 0:00,Withdrawal,38330.16,391.79
101801,5575,3/17/2022 1:00,Deposit,29336.41,435.97
101802,5030,3/17/2022 2:00,Withdrawal,4014.84,21.02
101803,5046,3/17/2022 3:00,Transfer,44659.54,266.42
101804,5129,3/17/2022 4:00,Transfer,2023.76,13.14
101805,5351,3/17/2022 5:00,Withdrawal,37545.62,423.7
101806,5977,3/17/2022 6:00,Transfer,38060.31,655.47
101807,5057,3/17/2022 7:00,Deposit,47679,873.61
101808,6129,3/17/2022 8:00,Transfer,3179.65,27.57
101809,5811,3/17/2022 9:00,Withdrawal,30044.41,409.07
101810,6353,3/17/2022 10:00,Withdrawal,21678.11,358.24
101811,5767,3/17/2022 11:00,Withdrawal,16866.33,157.4
101812,5682,3/17/2022 12:00,Payment,4970.77,55.35
101813,6406,3/17/2022 13:00,Withdrawal,28351.38,364.59
101814,6185,3/17/2022 14:00,Deposit,24212.52,170.05
101815,5996,3/17/2022 15:00,Transfer,5675.45,30.59
101816,5285,3/17/2022 16:00,Transfer,30818.23,224.73
101817,6094,3/17/2022 17:00,Payment,37028.68,533.32
101818,6477,3/17/2022 18:00,Payment,38480.28,234.89
101819,5885,3/17/2022 19:00,Deposit,45315.97,355.52
101820,5396,3/17/2022 20:00,Withdrawal,20768.8,209.1
101821,5025,3/17/2022 21:00,Payment,47677.1,294.07
101822,5312,3/17/2022 22:00,Transfer,43338.76,341.31
101823,5125,3/17/2022 23:00,Payment,15176.83,283.34
101824,6431,3/18/2022 0:00,Payment,8384.51,44.35
101825,6221,3/18/2022 1:00,Withdrawal,22051.78,326.4
101826,5810,3/18/2022 2:00,Payment,20393.99,219.56
101827,5187,3/18/2022 3:00,Deposit,28998.11,437.57
101828,5697,3/18/2022 4:00,Transfer,29377.62,406.3
101829,5809,3/18/2022 5:00,Withdrawal,37624.36,314.26
101830,5715,3/18/2022 6:00,Transfer,25739.55,455.8
101831,5449,3/18/2022 7:00,Deposit,5688.72,70.42
101832,5522,3/18/2022 8:00,Deposit,42985.42,745.28
101833,6377,3/18/2022 9:00,Payment,15833.35,175.59
101834,5985,3/18/2022 10:00,Payment,48579.22,960.42
101835,5657,3/18/2022 11:00,Payment,6334.08,104.88
101836,5596,3/18/2022 12:00,Transfer,47933.43,934.19
101837,5099,3/18/2022 13:00,Deposit,5005.08,63.64
101838,5615,3/18/2022 14:00,Withdrawal,11936.29,144.49
101839,5947,3/18/2022 15:00,Payment,2805.71,45.82
101840,5555,3/18/2022 16:00,Transfer,35403.1,644.49
101841,5277,3/18/2022 17:00,Payment,42589.79,828.89
101842,5490,3/18/2022 18:00,Deposit,21986.52,216.97
101843,5254,3/18/2022 19:00,Withdrawal,46461.84,788.95
101844,5380,3/18/2022 20:00,Deposit,29719.8,242.5
101845,5891,3/18/2022 21:00,Transfer,31685.35,417.73
101846,5541,3/18/2022 22:00,Payment,42348.25,325.99
101847,6287,3/18/2022 23:00,Deposit,15191.61,155.12
101848,5824,3/19/2022 0:00,Transfer,18036.15,342.15
101849,5878,3/19/2022 1:00,Payment,45344.62,326.09
101850,6352,3/19/2022 2:00,Withdrawal,45097.69,653.29
101851,6138,3/19/2022 3:00,Deposit,48835.9,678.54
101852,6299,3/19/2022 4:00,Payment,45141,307.46
101853,5280,3/19/2022 5:00,Payment,6804.92,67.3
101854,6298,3/19/2022 6:00,Payment,41274.35,554.92
101855,5772,3/19/2022 7:00,Payment,20787,162.3
101856,5842,3/19/2022 8:00,Deposit,49544.67,842.72
101857,5718,3/19/2022 9:00,Payment,23877.91,467.59
101858,5327,3/19/2022 10:00,Transfer,27914.89,229.5
101859,5210,3/19/2022 11:00,Deposit,26723.86,208.54
101860,5726,3/19/2022 12:00,Payment,16425.98,194.22
101861,5922,3/19/2022 13:00,Deposit,4213.59,68.33
101862,5551,3/19/2022 14:00,Transfer,44834.74,413.56
101863,5025,3/19/2022 15:00,Transfer,40232.45,213.16
101864,5026,3/19/2022 16:00,Deposit,7406.58,97.16
101865,5701,3/19/2022 17:00,Payment,38950.03,753.64
101866,6106,3/19/2022 18:00,Payment,31479.41,342.15
101867,5681,3/19/2022 19:00,Transfer,20752.62,234.55
101868,5412,3/19/2022 20:00,Payment,13074.05,255.38
101869,5166,3/19/2022 21:00,Transfer,43056.57,663.89
101870,5168,3/19/2022 22:00,Payment,35159.32,555.08
101871,5228,3/19/2022 23:00,Transfer,27613.13,371.14
101872,5366,3/20/2022 0:00,Withdrawal,30673.64,601.79
101873,5527,3/20/2022 1:00,Payment,5007.78,76.78
101874,5790,3/20/2022 2:00,Payment,23959.03,441.46
101875,5523,3/20/2022 3:00,Payment,10088.16,156.27
101876,6095,3/20/2022 4:00,Deposit,10814.99,173.33
101877,5105,3/20/2022 5:00,Payment,33234.55,310.95
101878,5731,3/20/2022 6:00,Deposit,45607.18,435.65
101879,5964,3/20/2022 7:00,Deposit,20485.95,343.03
101880,6305,3/20/2022 8:00,Transfer,10783.59,101.91
101881,5132,3/20/2022 9:00,Deposit,32612.97,438.37
101882,5533,3/20/2022 10:00,Deposit,43623.76,381.28
101883,5974,3/20/2022 11:00,Withdrawal,37541.78,647.77
101884,5268,3/20/2022 12:00,Payment,43503.48,289.63
101885,6435,3/20/2022 13:00,Deposit,27059.46,471.96
101886,5672,3/20/2022 14:00,Payment,37717.87,529.59
101887,5790,3/20/2022 15:00,Deposit,7433.2,58.01
101888,5017,3/20/2022 16:00,Transfer,17739.59,232.93
101889,5116,3/20/2022 17:00,Withdrawal,19782.68,182.74
101890,5797,3/20/2022 18:00,Deposit,25809.14,254.27
101891,6167,3/20/2022 19:00,Payment,46489.28,477.58
101892,5550,3/20/2022 20:00,Transfer,43777.68,260.47
101893,5928,3/20/2022 21:00,Payment,7159.01,141.67
101894,5752,3/20/2022 22:00,Transfer,9053.09,49.55
101895,5421,3/20/2022 23:00,Withdrawal,18203.21,271.91
101896,6392,3/21/2022 0:00,Transfer,14891.82,157.38
101897,5645,3/21/2022 1:00,Payment,30931.16,454.38
101898,5557,3/21/2022 2:00,Payment,45187.41,467.41
101899,5049,3/21/2022 3:00,Deposit,48133.43,727.12
101900,5677,3/21/2022 4:00,Transfer,32853.35,523.63
101901,5105,3/21/2022 5:00,Payment,41988.88,644.88
101902,6239,3/21/2022 6:00,Deposit,26497.51,177.78
101903,5657,3/21/2022 7:00,Withdrawal,10812.18,160.6
101904,6448,3/21/2022 8:00,Payment,26472.08,243.54
101905,6095,3/21/2022 9:00,Deposit,27976.59,151.97
101906,5987,3/21/2022 10:00,Payment,37251.65,418.06
101907,5841,3/21/2022 11:00,Transfer,11384.21,130.95
101908,5445,3/21/2022 12:00,Deposit,18731.36,224.92
101909,6209,3/21/2022 13:00,Transfer,18519.36,288.39
101910,5069,3/21/2022 14:00,Withdrawal,47992.26,462.29
101911,5149,3/21/2022 15:00,Transfer,22475.28,218.67
101912,6269,3/21/2022 16:00,Deposit,37877.15,223.79
101913,5773,3/21/2022 17:00,Payment,37665.16,576.36
101914,6122,3/21/2022 18:00,Deposit,13644.44,184.44
101915,6301,3/21/2022 19:00,Transfer,28807.55,295.03
101916,5943,3/21/2022 20:00,Transfer,44767.99,697.39
101917,5454,3/21/2022 21:00,Payment,24022.29,313.74
101918,6127,3/21/2022 22:00,Withdrawal,47283.32,569.23
101919,5945,3/21/2022 23:00,Deposit,11115.68,140.83
101920,5600,3/22/2022 0:00,Payment,4170.88,60.67
101921,5652,3/22/2022 1:00,Payment,44626.97,664.94
101922,5724,3/22/2022 2:00,Payment,42460.22,396.34
101923,5232,3/22/2022 3:00,Deposit,49633.2,352.95
101924,6417,3/22/2022 4:00,Deposit,34129.98,250.84
101925,5250,3/22/2022 5:00,Deposit,46866.05,683.82
101926,5078,3/22/2022 6:00,Withdrawal,41433.98,749.67
101927,6075,3/22/2022 7:00,Payment,42299.1,471.32
101928,5897,3/22/2022 8:00,Transfer,28672.51,216.27
101929,5920,3/22/2022 9:00,Transfer,19427.05,317.61
101930,5780,3/22/2022 10:00,Payment,46760.62,817.72
101931,5225,3/22/2022 11:00,Transfer,21889.8,398.59
101932,6074,3/22/2022 12:00,Withdrawal,27171.56,383.19
101933,6209,3/22/2022 13:00,Withdrawal,22582.66,404.48
101934,6057,3/22/2022 14:00,Deposit,28458.51,148.87
101935,5802,3/22/2022 15:00,Deposit,23790,157.22
101936,5741,3/22/2022 16:00,Deposit,2874.39,18.36
101937,5130,3/22/2022 17:00,Deposit,44161.39,692.85
101938,6022,3/22/2022 18:00,Deposit,22497.49,135.97
101939,5631,3/22/2022 19:00,Transfer,29652.71,369.04
101940,6466,3/22/2022 20:00,Transfer,7389.8,89.35
101941,5837,3/22/2022 21:00,Deposit,667.7,6.45
101942,5758,3/22/2022 22:00,Withdrawal,12641.86,228.26
101943,6455,3/22/2022 23:00,Transfer,35377.01,267.33
101944,5703,3/23/2022 0:00,Withdrawal,5410.13,55.65
101945,5496,3/23/2022 1:00,Withdrawal,45489.93,755.7
101946,6426,3/23/2022 2:00,Payment,11143.62,60.8
101947,5322,3/23/2022 3:00,Payment,10627.38,160.41
101948,6233,3/23/2022 4:00,Deposit,9484.64,163.57
101949,5614,3/23/2022 5:00,Withdrawal,1192.09,22.63
101950,5328,3/23/2022 6:00,Transfer,38704.37,702.27
101951,6395,3/23/2022 7:00,Payment,43814.21,428.97
101952,6483,3/23/2022 8:00,Payment,30901.05,426.29
101953,5132,3/23/2022 9:00,Withdrawal,9815.9,60.46
101954,5834,3/23/2022 10:00,Payment,14621.26,129.66
101955,5650,3/23/2022 11:00,Payment,24058.37,154.29
101956,5120,3/23/2022 12:00,Transfer,47740.12,464.41
101957,5605,3/23/2022 13:00,Withdrawal,12743.89,231.02
101958,6475,3/23/2022 14:00,Payment,36716.47,374.78
101959,5964,3/23/2022 15:00,Withdrawal,22252.69,298.82
101960,5128,3/23/2022 16:00,Payment,15243.44,175.31
101961,6114,3/23/2022 17:00,Transfer,23067.84,274.13
101962,5028,3/23/2022 18:00,Withdrawal,4024.73,78.66
101963,5721,3/23/2022 19:00,Payment,40035.02,378.02
101964,5332,3/23/2022 20:00,Transfer,12543.45,180.75
101965,6320,3/23/2022 21:00,Payment,36407.9,411.44
101966,6153,3/23/2022 22:00,Withdrawal,3883.24,22.98
101967,6316,3/23/2022 23:00,Payment,47777.38,589.57
101968,6196,3/24/2022 0:00,Withdrawal,10054.24,172.93
101969,5943,3/24/2022 1:00,Withdrawal,44195.73,286.45
101970,6047,3/24/2022 2:00,Payment,40568.92,245.19
101971,6122,3/24/2022 3:00,Transfer,48409.07,353.6
101972,6429,3/24/2022 4:00,Deposit,24155.59,397.75
101973,5355,3/24/2022 5:00,Transfer,36506.17,578.99
101974,5138,3/24/2022 6:00,Transfer,18850.18,254.01
101975,6197,3/24/2022 7:00,Payment,9626.23,115.74
101976,5028,3/24/2022 8:00,Transfer,22432.26,411.07
101977,5930,3/24/2022 9:00,Transfer,8704.58,143.63
101978,5495,3/24/2022 10:00,Deposit,49111.21,843.69
101979,6013,3/24/2022 11:00,Transfer,5264.2,90.54
101980,5654,3/24/2022 12:00,Deposit,29665.98,434.33
101981,5827,3/24/2022 13:00,Payment,31509.96,374.03
101982,5350,3/24/2022 14:00,Deposit,27134.94,487.62
101983,5553,3/24/2022 15:00,Withdrawal,33278.2,628.63
101984,5298,3/24/2022 16:00,Withdrawal,6250.95,33.49
101985,6215,3/24/2022 17:00,Deposit,27973.42,161.5
101986,5063,3/24/2022 18:00,Withdrawal,14717.02,285.23
101987,5754,3/24/2022 19:00,Payment,47038.72,430.75
101988,5769,3/24/2022 20:00,Withdrawal,38222.55,691.85
101989,6238,3/24/2022 21:00,Deposit,48639.47,526.86
101990,5833,3/24/2022 22:00,Payment,2359.03,16.01
101991,5165,3/24/2022 23:00,Withdrawal,14614.09,90.7
101992,6255,3/25/2022 0:00,Payment,10173.42,74.75
101993,6218,3/25/2022 1:00,Deposit,1052.15,9.2
101994,5505,3/25/2022 2:00,Withdrawal,12495.12,154.04
101995,6357,3/25/2022 3:00,Payment,34099.41,529.31
101996,5792,3/25/2022 4:00,Payment,11938.9,236.34
101997,6327,3/25/2022 5:00,Withdrawal,25695.67,298.65
101998,5832,3/25/2022 6:00,Payment,44447,567.71
101999,6460,3/25/2022 7:00,Payment,34841.02,446.91
102000,6346,3/25/2022 8:00,Deposit,20034.14,262.28
102001,5857,3/25/2022 9:00,Deposit,18937.21,241.75
102002,6416,3/25/2022 10:00,Deposit,23058.92,118.33
102003,5805,3/25/2022 11:00,Deposit,9263.55,46.56
102004,6172,3/25/2022 12:00,Deposit,31883.04,206.12
102005,5760,3/25/2022 13:00,Deposit,18525.56,120.85
102006,5832,3/25/2022 14:00,Withdrawal,42692.08,664.86
102007,6428,3/25/2022 15:00,Deposit,37949.36,306.39
102008,5282,3/25/2022 16:00,Payment,30720.4,565.89
102009,6385,3/25/2022 17:00,Withdrawal,18528.01,350.72
102010,5378,3/25/2022 18:00,Payment,10891.63,213.89
102011,5197,3/25/2022 19:00,Deposit,38919.52,742.83
102012,6014,3/25/2022 20:00,Deposit,24577.25,223.12
102013,6023,3/25/2022 21:00,Payment,11625.13,147.02
102014,5555,3/25/2022 22:00,Payment,10161.14,77.55
102015,5355,3/25/2022 23:00,Payment,8687.34,148.49
102016,6452,3/26/2022 0:00,Transfer,38969.48,714.17
102017,6040,3/26/2022 1:00,Transfer,11834.87,210.3
102018,5638,3/26/2022 2:00,Transfer,26568.79,305.55
102019,5378,3/26/2022 3:00,Transfer,22851.54,374.31
102020,5679,3/26/2022 4:00,Withdrawal,29190.74,188.68
102021,5505,3/26/2022 5:00,Deposit,43919.17,246.11
102022,5898,3/26/2022 6:00,Payment,43453.5,708.23
102023,5075,3/26/2022 7:00,Deposit,22828.27,259.79
102024,5230,3/26/2022 8:00,Payment,1260.63,25.13
102025,5961,3/26/2022 9:00,Deposit,21608.97,139.57
102026,6271,3/26/2022 10:00,Withdrawal,30506.58,544.07
102027,5301,3/26/2022 11:00,Transfer,28109.36,342.93
102028,5725,3/26/2022 12:00,Deposit,32741.14,569.93
102029,5214,3/26/2022 13:00,Payment,8126.75,140.24
102030,6181,3/26/2022 14:00,Deposit,32503.49,609.11
102031,5068,3/26/2022 15:00,Withdrawal,9541.26,90.33
102032,5392,3/26/2022 16:00,Withdrawal,37650.94,724.67
102033,6108,3/26/2022 17:00,Deposit,17284.84,125.75
102034,5266,3/26/2022 18:00,Transfer,35639.82,222.02
102035,6092,3/26/2022 19:00,Payment,2869.35,32.92
102036,5610,3/26/2022 20:00,Withdrawal,20689.07,360.5
102037,6370,3/26/2022 21:00,Withdrawal,35399.21,428.38
102038,6008,3/26/2022 22:00,Deposit,11730.09,204.56
102039,5961,3/26/2022 23:00,Withdrawal,39866.71,635.69
102040,5727,3/27/2022 0:00,Withdrawal,31723.6,258.28
102041,5672,3/27/2022 1:00,Payment,29584.31,569
102042,5422,3/27/2022 2:00,Transfer,18000.67,106.41
102043,6197,3/27/2022 3:00,Payment,24381.35,450.43
102044,5114,3/27/2022 4:00,Transfer,30068.79,287.66
102045,5219,3/27/2022 5:00,Payment,23886.87,298.64
102046,5030,3/27/2022 6:00,Deposit,35066.51,397.49
102047,6366,3/27/2022 7:00,Withdrawal,21968,166.46
102048,6400,3/27/2022 8:00,Transfer,10512.52,109.04
102049,6153,3/27/2022 9:00,Deposit,11089.72,87.54
102050,5616,3/27/2022 10:00,Withdrawal,787.29,6.34
102051,5538,3/27/2022 11:00,Withdrawal,15397.41,120.19
102052,5738,3/27/2022 12:00,Withdrawal,37571.42,463.45
102053,6025,3/27/2022 13:00,Payment,39811.05,675.55
102054,5870,3/27/2022 14:00,Deposit,10522.14,142.41
102055,5100,3/27/2022 15:00,Deposit,47972.68,882.61
102056,6081,3/27/2022 16:00,Withdrawal,25368.94,369.07
102057,6412,3/27/2022 17:00,Transfer,45890.45,703.96
102058,5691,3/27/2022 18:00,Deposit,35484.88,532.77
102059,5940,3/27/2022 19:00,Payment,36260.45,425.77
102060,5340,3/27/2022 20:00,Transfer,4709.66,72.25
102061,5860,3/27/2022 21:00,Transfer,11389.56,68.86
102062,6043,3/27/2022 22:00,Transfer,936.33,16.76
102063,6278,3/27/2022 23:00,Transfer,35948.32,599.16
102064,6340,3/28/2022 0:00,Deposit,17549.7,152.3
102065,5037,3/28/2022 1:00,Withdrawal,39439.3,651.56
102066,5659,3/28/2022 2:00,Transfer,17277.34,89.66
102067,6409,3/28/2022 3:00,Payment,41057.02,339.08
102068,5927,3/28/2022 4:00,Payment,6969.56,41.66
102069,6049,3/28/2022 5:00,Withdrawal,9081.97,151.7
102070,5453,3/28/2022 6:00,Deposit,17373.39,283.85
102071,6346,3/28/2022 7:00,Withdrawal,20720.13,356.48
102072,5736,3/28/2022 8:00,Transfer,17760.79,90
102073,5818,3/28/2022 9:00,Deposit,38300.53,479.46
102074,5772,3/28/2022 10:00,Deposit,5299.09,82.52
102075,5012,3/28/2022 11:00,Transfer,17885.24,131.12
102076,5914,3/28/2022 12:00,Payment,41943.38,618.53
102077,5920,3/28/2022 13:00,Transfer,3806.46,23.83
102078,5824,3/28/2022 14:00,Withdrawal,47146,363.96
102079,5370,3/28/2022 15:00,Transfer,49322.68,598.63
102080,6314,3/28/2022 16:00,Payment,4884.12,72.3
102081,5331,3/28/2022 17:00,Transfer,14917.99,107.23
102082,5260,3/28/2022 18:00,Withdrawal,18933.83,147.27
102083,6228,3/28/2022 19:00,Withdrawal,38931.37,314.05
102084,5696,3/28/2022 20:00,Payment,29998.38,257.4
102085,5686,3/28/2022 21:00,Withdrawal,32396.1,272.07
102086,5949,3/28/2022 22:00,Withdrawal,37996.74,415.2
102087,5386,3/28/2022 23:00,Transfer,6339.96,93.87
102088,5820,3/29/2022 0:00,Deposit,41743.87,483
102089,5467,3/29/2022 1:00,Withdrawal,35428.18,589.51
102090,6438,3/29/2022 2:00,Withdrawal,29078.42,459.12
102091,5068,3/29/2022 3:00,Payment,44541.9,307.25
102092,6495,3/29/2022 4:00,Payment,35165.16,201.59
102093,6127,3/29/2022 5:00,Transfer,10484.15,190.49
102094,6184,3/29/2022 6:00,Transfer,21772.4,134.93
102095,5199,3/29/2022 7:00,Withdrawal,24955.12,180.3
102096,5215,3/29/2022 8:00,Deposit,3233.27,17.24
102097,5211,3/29/2022 9:00,Deposit,47754.56,688.86
102098,5507,3/29/2022 10:00,Transfer,6864.57,94.29
102099,5015,3/29/2022 11:00,Payment,35024.33,693.61
102100,5883,3/29/2022 12:00,Withdrawal,25558.44,467.82
102101,5331,3/29/2022 13:00,Withdrawal,1768.8,19.74
102102,5716,3/29/2022 14:00,Deposit,46275,489.3
102103,5550,3/29/2022 15:00,Transfer,42665.92,403.31
102104,5941,3/29/2022 16:00,Deposit,26450.77,192.72
102105,5255,3/29/2022 17:00,Deposit,11832.65,83.67
102106,5991,3/29/2022 18:00,Transfer,6520.33,45.54
102107,5727,3/29/2022 19:00,Payment,18487.93,124.09
102108,5879,3/29/2022 20:00,Withdrawal,13143.7,113.14
102109,5814,3/29/2022 21:00,Payment,25581.21,245.58
102110,6195,3/29/2022 22:00,Transfer,48337.26,938.89
102111,5648,3/29/2022 23:00,Transfer,28960.2,396.09
102112,5999,3/30/2022 0:00,Withdrawal,44551.59,882.74
102113,5470,3/30/2022 1:00,Payment,32718.5,346.39
102114,6407,3/30/2022 2:00,Withdrawal,24024.7,285.04
102115,5689,3/30/2022 3:00,Deposit,42803.07,422.41
102116,5699,3/30/2022 4:00,Deposit,23832.72,184.54
102117,5506,3/30/2022 5:00,Deposit,43497.09,310.89
102118,5991,3/30/2022 6:00,Payment,14933.05,286.36
102119,6009,3/30/2022 7:00,Deposit,6876.25,136.16
102120,5803,3/30/2022 8:00,Withdrawal,42838.07,243.05
102121,5830,3/30/2022 9:00,Payment,29577.05,214.59
102122,6348,3/30/2022 10:00,Withdrawal,44510.07,505.32
102123,5213,3/30/2022 11:00,Transfer,46922.45,365.76
102124,6231,3/30/2022 12:00,Payment,3154.61,32.99
102125,5168,3/30/2022 13:00,Withdrawal,25297.98,175.48
102126,6353,3/30/2022 14:00,Withdrawal,19060.75,225.83
102127,6303,3/30/2022 15:00,Payment,31479.99,285.69
102128,5977,3/30/2022 16:00,Transfer,39782.76,408.91
102129,6328,3/30/2022 17:00,Payment,14389.22,92.3
102130,5145,3/30/2022 18:00,Deposit,28061.52,320.52
102131,5515,3/30/2022 19:00,Deposit,35582.06,702.71
102132,6113,3/30/2022 20:00,Transfer,7154.34,71.06
102133,5452,3/30/2022 21:00,Withdrawal,40796.31,740.31
102134,5059,3/30/2022 22:00,Withdrawal,30502.43,538.31
102135,6334,3/30/2022 23:00,Withdrawal,47502.1,915.88
102136,5527,3/31/2022 0:00,Payment,17306.68,291.65
102137,6250,3/31/2022 1:00,Payment,5853.22,87.18
102138,6023,3/31/2022 2:00,Transfer,25571.81,456.43
102139,5473,3/31/2022 3:00,Deposit,4747.63,29.13
102140,5756,3/31/2022 4:00,Withdrawal,48491.56,579.11
102141,5781,3/31/2022 5:00,Deposit,2414.91,47.91
102142,6102,3/31/2022 6:00,Payment,37798.44,625.34
102143,5432,3/31/2022 7:00,Payment,26492.57,514.78
102144,6176,3/31/2022 8:00,Payment,18746.72,312.97
102145,5400,3/31/2022 9:00,Deposit,3759.19,68.13
102146,6302,3/31/2022 10:00,Transfer,31297.26,488.17
102147,5056,3/31/2022 11:00,Transfer,29468.41,483.5
102148,6002,3/31/2022 12:00,Payment,14403.72,185.05
102149,5185,3/31/2022 13:00,Withdrawal,45555.97,859.35
102150,5397,3/31/2022 14:00,Deposit,15553.45,270.25
102151,5604,3/31/2022 15:00,Payment,22761.41,401.93
102152,5787,3/31/2022 16:00,Deposit,27416.24,413.85
102153,5157,3/31/2022 17:00,Deposit,5461.48,52.26
102154,6382,3/31/2022 18:00,Transfer,46642.01,258.14
102155,6463,3/31/2022 19:00,Payment,19039.54,362.41
102156,5588,3/31/2022 20:00,Transfer,4498.57,62.04
102157,5465,3/31/2022 21:00,Payment,19670.91,186.33
102158,5445,3/31/2022 22:00,Deposit,30210.03,218.63
102159,5800,3/31/2022 23:00,Transfer,25925.81,452.22
102160,6096,4/1/2022 0:00,Deposit,34879.83,612.06
102161,5928,4/1/2022 1:00,Payment,3246.46,55.9
102162,5016,4/1/2022 2:00,Withdrawal,14584.76,214.05
102163,5730,4/1/2022 3:00,Transfer,41051.91,430.64
102164,5325,4/1/2022 4:00,Transfer,4454.74,42.59
102165,5994,4/1/2022 5:00,Deposit,42846.55,219.73
102166,5612,4/1/2022 6:00,Deposit,5048.86,88.38
102167,5545,4/1/2022 7:00,Withdrawal,41805.48,263.85
102168,5595,4/1/2022 8:00,Transfer,18359.03,265.5
102169,5920,4/1/2022 9:00,Payment,30804.35,386.94
102170,5841,4/1/2022 10:00,Payment,8067.91,104.08
102171,6225,4/1/2022 11:00,Transfer,3775.35,71.36
102172,5343,4/1/2022 12:00,Transfer,11188.94,61.25
102173,5858,4/1/2022 13:00,Transfer,6828.76,113.36
102174,6423,4/1/2022 14:00,Withdrawal,15964.09,92.28
102175,6241,4/1/2022 15:00,Payment,25961.97,144.67
102176,5444,4/1/2022 16:00,Payment,29643.59,339.34
102177,5221,4/1/2022 17:00,Deposit,39598.47,235.46
102178,6406,4/1/2022 18:00,Deposit,32983.87,555.35
102179,5591,4/1/2022 19:00,Transfer,30633.54,396.5
102180,6030,4/1/2022 20:00,Deposit,20883.21,113.51
102181,6295,4/1/2022 21:00,Withdrawal,23953.52,134.32
102182,6017,4/1/2022 22:00,Payment,21018.78,298.26
102183,5015,4/1/2022 23:00,Payment,42187.22,721.05
102184,6447,4/2/2022 0:00,Deposit,11885.02,137.47
102185,5523,4/2/2022 1:00,Transfer,783.19,10.43
102186,5802,4/2/2022 2:00,Deposit,32740.33,556.5
102187,5020,4/2/2022 3:00,Transfer,10521.88,148.96
102188,5227,4/2/2022 4:00,Withdrawal,44560.7,373.04
102189,6007,4/2/2022 5:00,Payment,43022.79,610.74
102190,6311,4/2/2022 6:00,Withdrawal,4298,62
102191,5808,4/2/2022 7:00,Payment,5766.23,92.33
102192,6157,4/2/2022 8:00,Withdrawal,25010.99,357.99
102193,6306,4/2/2022 9:00,Deposit,30656.52,598.99
102194,5403,4/2/2022 10:00,Withdrawal,14107.96,112.29
102195,6089,4/2/2022 11:00,Withdrawal,35981.49,693.23
102196,5436,4/2/2022 12:00,Deposit,29948.34,391.58
102197,5828,4/2/2022 13:00,Payment,16578.79,250
102198,5933,4/2/2022 14:00,Payment,1755.89,11.4
102199,5258,4/2/2022 15:00,Deposit,37632.44,402.99
102200,5102,4/2/2022 16:00,Withdrawal,11130.31,184.1
102201,5992,4/2/2022 17:00,Withdrawal,41806.45,652.33
